Neighborhood,Type,Status,Min_Sale_Price,Max_Sale_Price,Min_Rent_Price,Max_Rent_Price,Semester,Year,Avg_Sale_Price,Avg_Rent_Price
Q. ROMANO,Abitazioni di tipo economico,NORMALE,1450,1650,5.2,5.8,1,2014,1550.0,5.5
MUGGIANO,Abitazioni di tipo economico,NORMALE,1450,1650,5.2,5.8,1,2014,1550.0,5.5
BAGGIO,Abitazioni di tipo economico,OTTIMO,1650,2100,6.3,7.8,1,2014,1875.0,7.05
Q. ROMANO,Abitazioni di tipo economico,OTTIMO,1650,2100,6.3,7.8,1,2014,1875.0,7.05
MUGGIANO,Abitazioni di tipo economico,OTTIMO,1650,2100,6.3,7.8,1,2014,1875.0,7.05
BAGGIO,Box,NORMALE,1200,1400,5.0,6.8,1,2014,1300.0,5.9
Q. ROMANO,Box,NORMALE,1200,1400,5.0,6.8,1,2014,1300.0,5.9
MUGGIANO,Box,NORMALE,1200,1400,5.0,6.8,1,2014,1300.0,5.9
BAGGIO,Ville e Villini,NORMALE,1750,2400,5.0,6.5,1,2014,2075.0,5.75
Q. ROMANO,Ville e Villini,NORMALE,1750,2400,5.0,6.5,1,2014,2075.0,5.75
MUGGIANO,Ville e Villini,NORMALE,1750,2400,5.0,6.5,1,2014,2075.0,5.75
BAGGIO,Ville e Villini,OTTIMO,2450,2900,7.0,9.2,1,2014,2675.0,8.1
Q. ROMANO,Ville e Villini,OTTIMO,2450,2900,7.0,9.2,1,2014,2675.0,8.1
MUGGIANO,Ville e Villini,OTTIMO,2450,2900,7.0,9.2,1,2014,2675.0,8.1
BAGGIO,Magazzini,NORMALE,400,500,2.2,3.2,1,2014,450.0,2.7
Q. ROMANO,Magazzini,NORMALE,400,500,2.2,3.2,1,2014,450.0,2.7
MUGGIANO,Magazzini,NORMALE,400,500,2.2,3.2,1,2014,450.0,2.7
BAGGIO,Negozi,NORMALE,1000,1300,4.5,6.5,1,2014,1150.0,5.5
Q. ROMANO,Negozi,NORMALE,1000,1300,4.5,6.5,1,2014,1150.0,5.5
MUGGIANO,Negozi,NORMALE,1000,1300,4.5,6.5,1,2014,1150.0,5.5
BAGGIO,Uffici,OTTIMO,1200,1400,4.8,6.0,1,2014,1300.0,5.4
Q. ROMANO,Uffici,OTTIMO,1200,1400,4.8,6.0,1,2014,1300.0,5.4
MUGGIANO,Uffici,OTTIMO,1200,1400,4.8,6.0,1,2014,1300.0,5.4
BAGGIO,Uffici strutturati,OTTIMO,1600,2200,9.8,12.8,1,2014,1900.0,11.3
Q. ROMANO,Uffici strutturati,OTTIMO,1600,2200,9.8,12.8,1,2014,1900.0,11.3
MUGGIANO,Uffici strutturati,OTTIMO,1600,2200,9.8,12.8,1,2014,1900.0,11.3
BAGGIO,Capannoni industriali,OTTIMO,600,900,3.8,5.2,1,2014,750.0,4.5
Q. ROMANO,Capannoni industriali,OTTIMO,600,900,3.8,5.2,1,2014,750.0,4.5
MUGGIANO,Capannoni industriali,OTTIMO,600,900,3.8,5.2,1,2014,750.0,4.5
BAGGIO,Capannoni tipici,OTTIMO,600,950,3.6,5.2,1,2014,775.0,4.4
Q. ROMANO,Capannoni tipici,OTTIMO,600,950,3.6,5.2,1,2014,775.0,4.4
MUGGIANO,Capannoni tipici,OTTIMO,600,950,3.6,5.2,1,2014,775.0,4.4
BAGGIO,Laboratori,NORMALE,500,700,4.0,4.6,1,2014,600.0,4.3
Q. ROMANO,Laboratori,NORMALE,500,700,4.0,4.6,1,2014,600.0,4.3
MUGGIANO,Laboratori,NORMALE,500,700,4.0,4.6,1,2014,600.0,4.3
GALLARATESE,Abitazioni civili,OTTIMO,2600,3200,8.0,10.5,1,2014,2900.0,9.25
LAMPUGNANO,Abitazioni civili,OTTIMO,2600,3200,8.0,10.5,1,2014,2900.0,9.25
P. TRENNO,Abitazioni civili,OTTIMO,2600,3200,8.0,10.5,1,2014,2900.0,9.25
BONOLA,Abitazioni civili,OTTIMO,2600,3200,8.0,10.5,1,2014,2900.0,9.25
GALLARATESE,Abitazioni civili,NORMALE,1850,2300,6.0,8.0,1,2014,2075.0,7.0
LAMPUGNANO,Abitazioni civili,NORMALE,1850,2300,6.0,8.0,1,2014,2075.0,7.0
P. TRENNO,Abitazioni civili,NORMALE,1850,2300,6.0,8.0,1,2014,2075.0,7.0
BONOLA,Abitazioni civili,NORMALE,1850,2300,6.0,8.0,1,2014,2075.0,7.0
GALLARATESE,Abitazioni di tipo economico,OTTIMO,1750,2400,6.5,9.5,1,2014,2075.0,8.0
LAMPUGNANO,Abitazioni di tipo economico,OTTIMO,1750,2400,6.5,9.5,1,2014,2075.0,8.0
P. TRENNO,Abitazioni di tipo economico,OTTIMO,1750,2400,6.5,9.5,1,2014,2075.0,8.0
BONOLA,Abitazioni di tipo economico,OTTIMO,1750,2400,6.5,9.5,1,2014,2075.0,8.0
GALLARATESE,Abitazioni di tipo economico,NORMALE,1250,1750,5.0,6.5,1,2014,1500.0,5.75
LAMPUGNANO,Abitazioni di tipo economico,NORMALE,1250,1750,5.0,6.5,1,2014,1500.0,5.75
P. TRENNO,Abitazioni di tipo economico,NORMALE,1250,1750,5.0,6.5,1,2014,1500.0,5.75
BONOLA,Abitazioni di tipo economico,NORMALE,1250,1750,5.0,6.5,1,2014,1500.0,5.75
GALLARATESE,Box,NORMALE,1300,1500,6.0,7.5,1,2014,1400.0,6.75
LAMPUGNANO,Box,NORMALE,1300,1500,6.0,7.5,1,2014,1400.0,6.75
P. TRENNO,Box,NORMALE,1300,1500,6.0,7.5,1,2014,1400.0,6.75
BONOLA,Box,NORMALE,1300,1500,6.0,7.5,1,2014,1400.0,6.75
GALLARATESE,Magazzini,NORMALE,350,450,2.0,3.0,1,2014,400.0,2.5
LAMPUGNANO,Magazzini,NORMALE,350,450,2.0,3.0,1,2014,400.0,2.5
P. TRENNO,Magazzini,NORMALE,350,450,2.0,3.0,1,2014,400.0,2.5
BONOLA,Magazzini,NORMALE,350,450,2.0,3.0,1,2014,400.0,2.5
GALLARATESE,Negozi,NORMALE,1100,1600,6.5,9.5,1,2014,1350.0,8.0
LAMPUGNANO,Negozi,NORMALE,1100,1600,6.5,9.5,1,2014,1350.0,8.0
P. TRENNO,Negozi,NORMALE,1100,1600,6.5,9.5,1,2014,1350.0,8.0
BONOLA,Negozi,NORMALE,1100,1600,6.5,9.5,1,2014,1350.0,8.0
GALLARATESE,Uffici,OTTIMO,1300,1750,6.0,8.0,1,2014,1525.0,7.0
LAMPUGNANO,Uffici,OTTIMO,1300,1750,6.0,8.0,1,2014,1525.0,7.0
P. TRENNO,Uffici,OTTIMO,1300,1750,6.0,8.0,1,2014,1525.0,7.0
BONOLA,Uffici,OTTIMO,1300,1750,6.0,8.0,1,2014,1525.0,7.0
GALLARATESE,Uffici strutturati,OTTIMO,1700,2500,9.8,13.8,1,2014,2100.0,11.8
LAMPUGNANO,Uffici strutturati,OTTIMO,1700,2500,9.8,13.8,1,2014,2100.0,11.8
P. TRENNO,Uffici strutturati,OTTIMO,1700,2500,9.8,13.8,1,2014,2100.0,11.8
BONOLA,Uffici strutturati,OTTIMO,1700,2500,9.8,13.8,1,2014,2100.0,11.8
GALLARATESE,Capannoni industriali,OTTIMO,750,1000,4.2,6.0,1,2014,875.0,5.1
LAMPUGNANO,Capannoni industriali,OTTIMO,750,1000,4.2,6.0,1,2014,875.0,5.1
P. TRENNO,Capannoni industriali,OTTIMO,750,1000,4.2,6.0,1,2014,875.0,5.1
BONOLA,Capannoni industriali,OTTIMO,750,1000,4.2,6.0,1,2014,875.0,5.1
GALLARATESE,Capannoni tipici,OTTIMO,750,1050,4.0,6.0,1,2014,900.0,5.0
LAMPUGNANO,Capannoni tipici,OTTIMO,750,1050,4.0,6.0,1,2014,900.0,5.0
P. TRENNO,Capannoni tipici,OTTIMO,750,1050,4.0,6.0,1,2014,900.0,5.0
BONOLA,Capannoni tipici,OTTIMO,750,1050,4.0,6.0,1,2014,900.0,5.0
GALLARATESE,Laboratori,NORMALE,500,700,3.8,5.0,1,2014,600.0,4.4
LAMPUGNANO,Laboratori,NORMALE,500,700,3.8,5.0,1,2014,600.0,4.4
P. TRENNO,Laboratori,NORMALE,500,700,3.8,5.0,1,2014,600.0,4.4
BONOLA,Laboratori,NORMALE,500,700,3.8,5.0,1,2014,600.0,4.4
MISSAGLIA,Abitazioni civili,OTTIMO,2000,3000,8.8,12.5,1,2014,2500.0,10.65
GRATOSOGLIO,Abitazioni civili,OTTIMO,2000,3000,8.8,12.5,1,2014,2500.0,10.65
MISSAGLIA,Abitazioni civili,NORMALE,1600,2000,6.8,8.2,1,2014,1800.0,7.5
GRATOSOGLIO,Abitazioni civili,NORMALE,1600,2000,6.8,8.2,1,2014,1800.0,7.5
MISSAGLIA,Abitazioni di tipo economico,OTTIMO,1450,2050,6.8,8.8,1,2014,1750.0,7.800000000000001
GRATOSOGLIO,Abitazioni di tipo economico,OTTIMO,1450,2050,6.8,8.8,1,2014,1750.0,7.800000000000001
MISSAGLIA,Abitazioni di tipo economico,NORMALE,1100,1300,5.8,6.2,1,2014,1200.0,6.0
GRATOSOGLIO,Abitazioni di tipo economico,NORMALE,1100,1300,5.8,6.2,1,2014,1200.0,6.0
MISSAGLIA,Box,NORMALE,1300,1750,5.5,7.5,1,2014,1525.0,6.5
GRATOSOGLIO,Box,NORMALE,1300,1750,5.5,7.5,1,2014,1525.0,6.5
MISSAGLIA,Magazzini,NORMALE,400,550,2.4,3.2,1,2014,475.0,2.8
GRATOSOGLIO,Magazzini,NORMALE,400,550,2.4,3.2,1,2014,475.0,2.8
MISSAGLIA,Negozi,NORMALE,1150,1300,5.3,7.3,1,2014,1225.0,6.3
GRATOSOGLIO,Negozi,NORMALE,1150,1300,5.3,7.3,1,2014,1225.0,6.3
MISSAGLIA,Uffici,OTTIMO,1400,1600,6.3,7.8,1,2014,1500.0,7.05
GRATOSOGLIO,Uffici,OTTIMO,1400,1600,6.3,7.8,1,2014,1500.0,7.05
MISSAGLIA,Uffici strutturati,NORMALE,1600,2050,9.0,12.5,1,2014,1825.0,10.75
GRATOSOGLIO,Uffici strutturati,NORMALE,1600,2050,9.0,12.5,1,2014,1825.0,10.75
MISSAGLIA,Capannoni industriali,OTTIMO,750,900,4.2,5.4,1,2014,825.0,4.800000000000001
GRATOSOGLIO,Capannoni industriali,OTTIMO,750,900,4.2,5.4,1,2014,825.0,4.800000000000001
MISSAGLIA,Capannoni tipici,OTTIMO,800,1000,4.4,5.8,1,2014,900.0,5.1
GRATOSOGLIO,Capannoni tipici,OTTIMO,800,1000,4.4,5.8,1,2014,900.0,5.1
MISSAGLIA,Laboratori,NORMALE,500,700,3.0,4.4,1,2014,600.0,3.7
GRATOSOGLIO,Laboratori,NORMALE,500,700,3.0,4.4,1,2014,600.0,3.7
QUARTO OGGIARO,Abitazioni civili,OTTIMO,2100,2800,6.5,9.0,1,2014,2450.0,7.75
SACCO,Abitazioni civili,OTTIMO,2100,2800,6.5,9.0,1,2014,2450.0,7.75
QUARTO OGGIARO,Abitazioni civili,NORMALE,1600,1800,5.0,5.5,1,2014,1700.0,5.25
SACCO,Abitazioni civili,NORMALE,1600,1800,5.0,5.5,1,2014,1700.0,5.25
QUARTO OGGIARO,Abitazioni di tipo economico,OTTIMO,1650,2400,5.0,7.5,1,2014,2025.0,6.25
SACCO,Abitazioni di tipo economico,OTTIMO,1650,2400,5.0,7.5,1,2014,2025.0,6.25
QUARTO OGGIARO,Abitazioni di tipo economico,NORMALE,1350,1550,4.0,5.0,1,2014,1450.0,4.5
SACCO,Abitazioni di tipo economico,NORMALE,1350,1550,4.0,5.0,1,2014,1450.0,4.5
QUARTO OGGIARO,Box,NORMALE,960,1300,4.0,5.5,1,2014,1130.0,4.75
SACCO,Box,NORMALE,960,1300,4.0,5.5,1,2014,1130.0,4.75
QUARTO OGGIARO,Magazzini,NORMALE,400,600,2.2,3.4,1,2014,500.0,2.8
SACCO,Magazzini,NORMALE,400,600,2.2,3.4,1,2014,500.0,2.8
QUARTO OGGIARO,Negozi,NORMALE,1000,1450,4.0,6.0,1,2014,1225.0,5.0
SACCO,Negozi,NORMALE,1000,1450,4.0,6.0,1,2014,1225.0,5.0
QUARTO OGGIARO,Uffici,OTTIMO,1300,1600,6.5,8.0,1,2014,1450.0,7.25
SACCO,Uffici,OTTIMO,1300,1600,6.5,8.0,1,2014,1450.0,7.25
QUARTO OGGIARO,Uffici strutturati,NORMALE,1550,2050,8.5,11.0,1,2014,1800.0,9.75
SACCO,Uffici strutturati,NORMALE,1550,2050,8.5,11.0,1,2014,1800.0,9.75
QUARTO OGGIARO,Capannoni industriali,OTTIMO,700,900,4.0,4.8,1,2014,800.0,4.4
SACCO,Capannoni industriali,OTTIMO,700,900,4.0,4.8,1,2014,800.0,4.4
QUARTO OGGIARO,Capannoni tipici,OTTIMO,750,1000,4.0,5.2,1,2014,875.0,4.6
SACCO,Capannoni tipici,OTTIMO,750,1000,4.0,5.2,1,2014,875.0,4.6
QUARTO OGGIARO,Laboratori,NORMALE,700,900,4.0,5.0,1,2014,800.0,4.5
SACCO,Laboratori,NORMALE,700,900,4.0,5.0,1,2014,800.0,4.5
DUOMO,Abitazioni civili,OTTIMO,9100,12300,29.0,37.0,1,2019,10700.0,33.0
SANBABILA,Abitazioni civili,OTTIMO,9100,12300,29.0,37.0,1,2019,10700.0,33.0
MONTENAPOLEONE,Abitazioni civili,OTTIMO,9100,12300,29.0,37.0,1,2019,10700.0,33.0
MISSORI,Abitazioni civili,OTTIMO,9100,12300,29.0,37.0,1,2019,10700.0,33.0
CAIROLI,Abitazioni civili,OTTIMO,9100,12300,29.0,37.0,1,2019,10700.0,33.0
DUOMO,Abitazioni civili,NORMALE,7400,8900,23.0,29.0,1,2019,8150.0,26.0
SANBABILA,Abitazioni civili,NORMALE,7400,8900,23.0,29.0,1,2019,8150.0,26.0
MONTENAPOLEONE,Abitazioni civili,NORMALE,7400,8900,23.0,29.0,1,2019,8150.0,26.0
MISSORI,Abitazioni civili,NORMALE,7400,8900,23.0,29.0,1,2019,8150.0,26.0
CAIROLI,Abitazioni civili,NORMALE,7400,8900,23.0,29.0,1,2019,8150.0,26.0
DUOMO,Abitazioni di tipo economico,OTTIMO,7800,8800,24.0,30.0,1,2019,8300.0,27.0
SANBABILA,Abitazioni di tipo economico,OTTIMO,7800,8800,24.0,30.0,1,2019,8300.0,27.0
MONTENAPOLEONE,Abitazioni di tipo economico,OTTIMO,7800,8800,24.0,30.0,1,2019,8300.0,27.0
MISSORI,Abitazioni di tipo economico,OTTIMO,7800,8800,24.0,30.0,1,2019,8300.0,27.0
CAIROLI,Abitazioni di tipo economico,OTTIMO,7800,8800,24.0,30.0,1,2019,8300.0,27.0
DUOMO,Abitazioni di tipo economico,NORMALE,6400,7700,18.5,22.0,1,2019,7050.0,20.25
SANBABILA,Abitazioni di tipo economico,NORMALE,6400,7700,18.5,22.0,1,2019,7050.0,20.25
MONTENAPOLEONE,Abitazioni di tipo economico,NORMALE,6400,7700,18.5,22.0,1,2019,7050.0,20.25
MISSORI,Abitazioni di tipo economico,NORMALE,6400,7700,18.5,22.0,1,2019,7050.0,20.25
CAIROLI,Abitazioni di tipo economico,NORMALE,6400,7700,18.5,22.0,1,2019,7050.0,20.25
DUOMO,Abitazioni signorili,OTTIMO,11300,14300,38.5,46.0,1,2019,12800.0,42.25
SANBABILA,Abitazioni signorili,OTTIMO,11300,14300,38.5,46.0,1,2019,12800.0,42.25
MONTENAPOLEONE,Abitazioni signorili,OTTIMO,11300,14300,38.5,46.0,1,2019,12800.0,42.25
MISSORI,Abitazioni signorili,OTTIMO,11300,14300,38.5,46.0,1,2019,12800.0,42.25
CAIROLI,Abitazioni signorili,OTTIMO,11300,14300,38.5,46.0,1,2019,12800.0,42.25
DUOMO,Box,NORMALE,4700,6600,14.5,21.5,1,2019,5650.0,18.0
SANBABILA,Box,NORMALE,4700,6600,14.5,21.5,1,2019,5650.0,18.0
MONTENAPOLEONE,Box,NORMALE,4700,6600,14.5,21.5,1,2019,5650.0,18.0
MISSORI,Box,NORMALE,4700,6600,14.5,21.5,1,2019,5650.0,18.0
CAIROLI,Box,NORMALE,4700,6600,14.5,21.5,1,2019,5650.0,18.0
DUOMO,Magazzini,NORMALE,2550,3300,14.0,18.0,1,2019,2925.0,16.0
SANBABILA,Magazzini,NORMALE,2550,3300,14.0,18.0,1,2019,2925.0,16.0
MONTENAPOLEONE,Magazzini,NORMALE,2550,3300,14.0,18.0,1,2019,2925.0,16.0
MISSORI,Magazzini,NORMALE,2550,3300,14.0,18.0,1,2019,2925.0,16.0
CAIROLI,Magazzini,NORMALE,2550,3300,14.0,18.0,1,2019,2925.0,16.0
DUOMO,Negozi,OTTIMO,15200,21600,79.2,121.0,1,2019,18400.0,100.1
SANBABILA,Negozi,OTTIMO,15200,21600,79.2,121.0,1,2019,18400.0,100.1
MONTENAPOLEONE,Negozi,OTTIMO,15200,21600,79.2,121.0,1,2019,18400.0,100.1
MISSORI,Negozi,OTTIMO,15200,21600,79.2,121.0,1,2019,18400.0,100.1
CAIROLI,Negozi,OTTIMO,15200,21600,79.2,121.0,1,2019,18400.0,100.1
DUOMO,Negozi,NORMALE,8900,12400,41.0,56.0,1,2019,10650.0,48.5
SANBABILA,Negozi,NORMALE,8900,12400,41.0,56.0,1,2019,10650.0,48.5
MONTENAPOLEONE,Negozi,NORMALE,8900,12400,41.0,56.0,1,2019,10650.0,48.5
MISSORI,Negozi,NORMALE,8900,12400,41.0,56.0,1,2019,10650.0,48.5
CAIROLI,Negozi,NORMALE,8900,12400,41.0,56.0,1,2019,10650.0,48.5
DUOMO,Uffici,OTTIMO,6500,8200,24.0,33.0,1,2019,7350.0,28.5
SANBABILA,Uffici,OTTIMO,6500,8200,24.0,33.0,1,2019,7350.0,28.5
MONTENAPOLEONE,Uffici,OTTIMO,6500,8200,24.0,33.0,1,2019,7350.0,28.5
MISSORI,Uffici,OTTIMO,6500,8200,24.0,33.0,1,2019,7350.0,28.5
CAIROLI,Uffici,OTTIMO,6500,8200,24.0,33.0,1,2019,7350.0,28.5
DUOMO,Uffici strutturati,OTTIMO,6600,9300,29.5,42.8,1,2019,7950.0,36.15
SANBABILA,Uffici strutturati,OTTIMO,6600,9300,29.5,42.8,1,2019,7950.0,36.15
MONTENAPOLEONE,Uffici strutturati,OTTIMO,6600,9300,29.5,42.8,1,2019,7950.0,36.15
MISSORI,Uffici strutturati,OTTIMO,6600,9300,29.5,42.8,1,2019,7950.0,36.15
CAIROLI,Uffici strutturati,OTTIMO,6600,9300,29.5,42.8,1,2019,7950.0,36.15
DUOMO,Laboratori,NORMALE,2800,3300,15.0,20.5,1,2019,3050.0,17.75
SANBABILA,Laboratori,NORMALE,2800,3300,15.0,20.5,1,2019,3050.0,17.75
MONTENAPOLEONE,Laboratori,NORMALE,2800,3300,15.0,20.5,1,2019,3050.0,17.75
MISSORI,Laboratori,NORMALE,2800,3300,15.0,20.5,1,2019,3050.0,17.75
CAIROLI,Laboratori,NORMALE,2800,3300,15.0,20.5,1,2019,3050.0,17.75
DUOMO,Abitazioni civili,OTTIMO,9000,12300,28.0,37.5,2,2019,10650.0,32.75
SANBABILA,Abitazioni civili,OTTIMO,9000,12300,28.0,37.5,2,2019,10650.0,32.75
MONTENAPOLEONE,Abitazioni civili,OTTIMO,9000,12300,28.0,37.5,2,2019,10650.0,32.75
MISSORI,Abitazioni civili,OTTIMO,9000,12300,28.0,37.5,2,2019,10650.0,32.75
CAIROLI,Abitazioni civili,OTTIMO,9000,12300,28.0,37.5,2,2019,10650.0,32.75
DUOMO,Abitazioni civili,NORMALE,7400,9000,23.0,28.0,2,2019,8200.0,25.5
SANBABILA,Abitazioni civili,NORMALE,7400,9000,23.0,28.0,2,2019,8200.0,25.5
MONTENAPOLEONE,Abitazioni civili,NORMALE,7400,9000,23.0,28.0,2,2019,8200.0,25.5
MISSORI,Abitazioni civili,NORMALE,7400,9000,23.0,28.0,2,2019,8200.0,25.5
CAIROLI,Abitazioni civili,NORMALE,7400,9000,23.0,28.0,2,2019,8200.0,25.5
DUOMO,Abitazioni di tipo economico,OTTIMO,7800,9000,24.0,30.0,2,2019,8400.0,27.0
SANBABILA,Abitazioni di tipo economico,OTTIMO,7800,9000,24.0,30.0,2,2019,8400.0,27.0
MONTENAPOLEONE,Abitazioni di tipo economico,OTTIMO,7800,9000,24.0,30.0,2,2019,8400.0,27.0
MISSORI,Abitazioni di tipo economico,OTTIMO,7800,9000,24.0,30.0,2,2019,8400.0,27.0
CAIROLI,Abitazioni di tipo economico,OTTIMO,7800,9000,24.0,30.0,2,2019,8400.0,27.0
DUOMO,Abitazioni di tipo economico,NORMALE,6500,7800,18.0,22.0,2,2019,7150.0,20.0
SANBABILA,Abitazioni di tipo economico,NORMALE,6500,7800,18.0,22.0,2,2019,7150.0,20.0
MONTENAPOLEONE,Abitazioni di tipo economico,NORMALE,6500,7800,18.0,22.0,2,2019,7150.0,20.0
MISSORI,Abitazioni di tipo economico,NORMALE,6500,7800,18.0,22.0,2,2019,7150.0,20.0
CAIROLI,Abitazioni di tipo economico,NORMALE,6500,7800,18.0,22.0,2,2019,7150.0,20.0
DUOMO,Abitazioni signorili,OTTIMO,11200,14300,37.5,46.0,2,2019,12750.0,41.75
SANBABILA,Abitazioni signorili,OTTIMO,11200,14300,37.5,46.0,2,2019,12750.0,41.75
MONTENAPOLEONE,Abitazioni signorili,OTTIMO,11200,14300,37.5,46.0,2,2019,12750.0,41.75
MISSORI,Abitazioni signorili,OTTIMO,11200,14300,37.5,46.0,2,2019,12750.0,41.75
CAIROLI,Abitazioni signorili,OTTIMO,11200,14300,37.5,46.0,2,2019,12750.0,41.75
DUOMO,Box,NORMALE,4700,6600,14.5,21.5,2,2019,5650.0,18.0
SANBABILA,Box,NORMALE,4700,6600,14.5,21.5,2,2019,5650.0,18.0
MONTENAPOLEONE,Box,NORMALE,4700,6600,14.5,21.5,2,2019,5650.0,18.0
MISSORI,Box,NORMALE,4700,6600,14.5,21.5,2,2019,5650.0,18.0
CAIROLI,Box,NORMALE,4700,6600,14.5,21.5,2,2019,5650.0,18.0
DUOMO,Magazzini,NORMALE,2550,3300,14.0,18.0,2,2019,2925.0,16.0
SANBABILA,Magazzini,NORMALE,2550,3300,14.0,18.0,2,2019,2925.0,16.0
MONTENAPOLEONE,Magazzini,NORMALE,2550,3300,14.0,18.0,2,2019,2925.0,16.0
MISSORI,Magazzini,NORMALE,2550,3300,14.0,18.0,2,2019,2925.0,16.0
CAIROLI,Magazzini,NORMALE,2550,3300,14.0,18.0,2,2019,2925.0,16.0
DUOMO,Negozi,OTTIMO,15100,21600,83.0,124.0,2,2019,18350.0,103.5
SANBABILA,Negozi,OTTIMO,15100,21600,83.0,124.0,2,2019,18350.0,103.5
MONTENAPOLEONE,Negozi,OTTIMO,15100,21600,83.0,124.0,2,2019,18350.0,103.5
MISSORI,Negozi,OTTIMO,15100,21600,83.0,124.0,2,2019,18350.0,103.5
CAIROLI,Negozi,OTTIMO,15100,21600,83.0,124.0,2,2019,18350.0,103.5
DUOMO,Negozi,NORMALE,8800,12400,40.0,59.0,2,2019,10600.0,49.5
SANBABILA,Negozi,NORMALE,8800,12400,40.0,59.0,2,2019,10600.0,49.5
MONTENAPOLEONE,Negozi,NORMALE,8800,12400,40.0,59.0,2,2019,10600.0,49.5
MISSORI,Negozi,NORMALE,8800,12400,40.0,59.0,2,2019,10600.0,49.5
CAIROLI,Negozi,NORMALE,8800,12400,40.0,59.0,2,2019,10600.0,49.5
DUOMO,Uffici,OTTIMO,5800,9000,21.3,36.0,2,2019,7400.0,28.65
SANBABILA,Uffici,OTTIMO,5800,9000,21.3,36.0,2,2019,7400.0,28.65
MONTENAPOLEONE,Uffici,OTTIMO,5800,9000,21.3,36.0,2,2019,7400.0,28.65
MISSORI,Uffici,OTTIMO,5800,9000,21.3,36.0,2,2019,7400.0,28.65
CAIROLI,Uffici,OTTIMO,5800,9000,21.3,36.0,2,2019,7400.0,28.65
DUOMO,Uffici strutturati,OTTIMO,6200,10000,27.9,45.8,2,2019,8100.0,36.849999999999994
SANBABILA,Uffici strutturati,OTTIMO,6200,10000,27.9,45.8,2,2019,8100.0,36.849999999999994
MONTENAPOLEONE,Uffici strutturati,OTTIMO,6200,10000,27.9,45.8,2,2019,8100.0,36.849999999999994
MISSORI,Uffici strutturati,OTTIMO,6200,10000,27.9,45.8,2,2019,8100.0,36.849999999999994
CAIROLI,Uffici strutturati,OTTIMO,6200,10000,27.9,45.8,2,2019,8100.0,36.849999999999994
DUOMO,Laboratori,NORMALE,2800,3300,15.0,20.5,2,2019,3050.0,17.75
SANBABILA,Laboratori,NORMALE,2800,3300,15.0,20.5,2,2019,3050.0,17.75
MONTENAPOLEONE,Laboratori,NORMALE,2800,3300,15.0,20.5,2,2019,3050.0,17.75
MISSORI,Laboratori,NORMALE,2800,3300,15.0,20.5,2,2019,3050.0,17.75
CAIROLI,Laboratori,NORMALE,2800,3300,15.0,20.5,2,2019,3050.0,17.75
UNIVERSITA STATALE,Abitazioni civili,NORMALE,5100,6800,15.0,17.8,1,2019,5950.0,16.4
SAN LORENZO,Abitazioni civili,NORMALE,5100,6800,15.0,17.8,1,2019,5950.0,16.4
UNIVERSITA STATALE,Abitazioni civili,OTTIMO,6900,8200,19.5,27.3,1,2019,7550.0,23.4
SAN LORENZO,Abitazioni civili,OTTIMO,6900,8200,19.5,27.3,1,2019,7550.0,23.4
UNIVERSITA STATALE,Abitazioni di tipo economico,NORMALE,4100,5000,13.0,16.3,1,2019,4550.0,14.65
SAN LORENZO,Abitazioni di tipo economico,NORMALE,4100,5000,13.0,16.3,1,2019,4550.0,14.65
UNIVERSITA STATALE,Abitazioni di tipo economico,OTTIMO,5100,6400,17.0,19.3,1,2019,5750.0,18.15
SAN LORENZO,Abitazioni di tipo economico,OTTIMO,5100,6400,17.0,19.3,1,2019,5750.0,18.15
UNIVERSITA STATALE,Abitazioni signorili,OTTIMO,7700,9400,23.9,29.0,1,2019,8550.0,26.45
SAN LORENZO,Abitazioni signorili,OTTIMO,7700,9400,23.9,29.0,1,2019,8550.0,26.45
UNIVERSITA STATALE,Box,NORMALE,3300,4500,10.5,15.5,1,2019,3900.0,13.0
SAN LORENZO,Box,NORMALE,3300,4500,10.5,15.5,1,2019,3900.0,13.0
UNIVERSITA STATALE,Magazzini,NORMALE,1700,2300,10.0,13.0,1,2019,2000.0,11.5
SAN LORENZO,Magazzini,NORMALE,1700,2300,10.0,13.0,1,2019,2000.0,11.5
UNIVERSITA STATALE,Negozi,OTTIMO,5400,7400,29.5,40.8,1,2019,6400.0,35.15
SAN LORENZO,Negozi,OTTIMO,5400,7400,29.5,40.8,1,2019,6400.0,35.15
UNIVERSITA STATALE,Negozi,NORMALE,3700,5300,19.0,27.7,1,2019,4500.0,23.35
SAN LORENZO,Negozi,NORMALE,3700,5300,19.0,27.7,1,2019,4500.0,23.35
UNIVERSITA STATALE,Uffici,OTTIMO,4400,5400,19.0,23.9,1,2019,4900.0,21.45
SAN LORENZO,Uffici,OTTIMO,4400,5400,19.0,23.9,1,2019,4900.0,21.45
UNIVERSITA STATALE,Uffici strutturati,OTTIMO,4600,6100,20.6,27.9,1,2019,5350.0,24.25
SAN LORENZO,Uffici strutturati,OTTIMO,4600,6100,20.6,27.9,1,2019,5350.0,24.25
UNIVERSITA STATALE,Laboratori,NORMALE,2200,2600,11.7,14.7,1,2019,2400.0,13.2
SAN LORENZO,Laboratori,NORMALE,2200,2600,11.7,14.7,1,2019,2400.0,13.2
UNIVERSITA STATALE,Abitazioni civili,OTTIMO,6900,8200,18.5,27.3,2,2019,7550.0,22.9
